q_mAh_cm2,V_real,A_bare_comsol,V_comsol_recon,V_3D_sparse,V_3D_moderate,V_3D_dense,V_3D_clustered_dft
22.3333333333,1.41170205493,0.999994000018,1.4123509411333597,1.4123505977121196,1.4123505977121196,1.4123505977121196,1.4123505977121196
22.4444444444,1.41176141863,0.999994000018,1.4123665786924289,1.4123662352711888,1.4123662352711888,1.4123662352711888,1.4123662352711888
22.5555555556,1.41182078234,0.999994000018,1.412382216251512,1.412381872830272,1.412381872830272,1.412381872830272,1.412381872830272
22.6666666667,1.41188014604,0.999994000018,1.4123978538105812,1.4123975103893411,1.4123975103893411,1.4123975103893411,1.4123975103893411
22.7777777778,1.41193950974,0.999994000018,1.4124134913696502,1.41241314794841,1.41241314794841,1.41241314794841,1.41241314794841
22.8888888889,1.41199887344,0.999994000018,1.4124291289287194,1.4124287855074793,1.4124287855074793,1.4124287855074793,1.4124287855074793
23.0,1.41205823715,0.999994000018,1.4124447664877884,1.4124444230665483,1.4124444230665483,1.4124444230665483,1.4124444230665483
23.1111111111,1.41211760085,0.999994000018,1.4124604040468576,1.4124600606256175,1.4124600606256175,1.4124600606256175,1.4124600606256175
23.2222222222,1.41217696455,0.999994000018,1.4124760416059265,1.4124756981846864,1.4124756981846864,1.4124756981846864,1.4124756981846864
23.3333333333,1.41223632825,0.999994000018,1.4124916791649957,1.4124913357437556,1.4124913357437556,1.4124913357437556,1.4124913357437556
23.4444444444,1.41229569196,0.999994000018,1.4125073167240647,1.4125069733028246,1.4125069733028246,1.4125069733028246,1.4125069733028246
